"BLUE","GREEN","NDMI","NIR","RED","SWIR1","SWIR2","dNDMI","elev","lab","split","yr","lon","lat"
0.0179279,0.0322321,0.2939702,0.2074824,0.0249083,0.1132088,0.0516379,-0.0578754,1480,1,1,2005,-116.5810669,49.2346395
0.0286737,0.055582,0.1861739,0.223513,0.0455453,0.1533508,0.0825688,-0.0146158,1246,1,0,2005,-116.5775634,49.2305971
0.019643,0.0328748,0.2841349,0.1950027,0.0248823,0.1087079,0.0530118,-0.0823799,1396,1,0,2005,-116.574599,49.2330225
0.0166939,0.0359875,0.3728157,0.1843364,0.0211878,0.0842159,0.0352868,-0.0408983,1422,1,0,2005,-116.5700176,49.2295191
0.0169047,0.0362549,0.2872843,0.1839607,0.0266049,0.1018514,0.0477181,-0.0199122,1478,1,0,2005,-116.5799889,49.23437
0.0170433,0.0338073,0.4003205,0.221199,0.0207774,0.0947273,0.0406916,-0.0110517,1430,1,0,2005,-116.5797194,49.233292
0.0159269,0.0291098,0.4258332,0.179625,0.0194436,0.0723329,0.0303738,-0.0237248,1290,1,0,2005,-116.5789109,49.2303276
0.0194987,0.0378661,0.1664688,0.1748099,0.0296761,0.1249151,0.0713672,-0.0738453,1367,1,0,2005,-116.5721735,49.2300581
0.0180651,0.0306891,0.1835574,0.1594173,0.0232434,0.1099694,0.0546611,-0.0902652,1359,1,0,2005,-116.572443,49.2300581
0.0193979,0.0343855,0.2758731,0.2608213,0.0269766,0.1480302,0.0703616,-0.0449012,1380,1,0,2005,-116.5727125,49.2311361
0.0244863,0.04407,0.2962075,0.2176751,0.0350052,0.1181895,0.0543945,0.0193497,1325,1,0,2005,-116.5727125,49.2292496
0.017566,0.0293696,0.3509991,0.1839558,0.0217517,0.0883697,0.0391601,-0.0088977,1423,1,0,2005,-116.5807974,49.2330225
0.0197156,0.0347566,0.3098803,0.2113276,0.0240002,0.1113394,0.0497554,-0.0319136,1483,1,0,2005,-116.5807974,49.2346395
0.0232309,0.0414496,0.222975,0.2269745,0.0378523,0.1442097,0.074546,-0.0046137,1367,1,0,2005,-116.5705566,49.2270937
0.0197477,0.0350513,0.2531878,0.188821,0.0209815,0.1125241,0.0498597,-0.0735131,1378,1,0,2005,-116.5764855,49.2327531
0.0304451,0.0511453,0.2033824,0.2364069,0.0425847,0.1564971,0.0802771,-0.0317788,1391,1,0,2005,-116.5697481,49.2273632
0.0148673,0.0317905,0.3603489,0.2028759,0.0216329,0.0953945,0.0408733,-0.0278236,1448,1,1,2005,-116.5786414,49.233831
0.0152935,0.034244,0.3832977,0.2357463,0.0225409,0.1051005,0.0455017,-0.0058877,1435,1,0,2005,-116.5786414,49.2335615
0.0165259,0.0330526,0.3254551,0.2082419,0.0226403,0.1059776,0.0476541,-0.0458428,1375,1,0,2005,-116.5797194,49.2322141
0.021175,0.0358841,0.357275,0.1837989,0.0250139,0.0870363,0.0371957,-0.0013628,1394,1,0,2005,-116.5708261,49.2297886
0.026866,0.0438593,0.2227993,0.1974679,0.0402743,0.1255089,0.0766748,-0.0102073,1433,1,0,2005,-116.5697481,49.2279021
0.0160089,0.0296542,0.3756941,0.1988341,0.0202053,0.0902332,0.0339105,-0.0356371,1431,1,0,2005,-116.5799889,49.233292
0.0139785,0.0312526,0.3341505,0.1638551,0.0251056,0.081777,0.0381979,-0.0040413,1347,1,0,2005,-116.5721735,49.2276327
0.0176419,0.0340297,0.2990183,0.1823837,0.0234138,0.0984187,0.0460084,-0.0611172,1446,1,0,2005,-116.575677,49.233831
0.0143038,0.0310206,0.4130552,0.2025317,0.021036,0.0841262,0.038157,0.005606,1415,1,0,2005,-116.5799889,49.2330225
0.020808,0.0361039,0.3567949,0.215871,0.0220616,0.1023363,0.043249,-0.0502931,1437,1,0,2005,-116.576216,49.23437
0.0164479,0.0342582,0.2638582,0.2178587,0.0263723,0.1268931,0.0550752,-0.0894179,1533,1,0,2005,-116.5797194,49.2357175
0.0174764,0.0378719,0.2827969,0.2124039,0.0277099,0.1187536,0.0585477,-0.0315256,1488,1,1,2005,-116.5802584,49.2346395
0.0157935,0.0349625,0.3534566,0.21938,0.0241559,0.1047974,0.0479017,-0.0002062,1394,1,0,2005,-116.5805279,49.2324836
0.0152175,0.0297538,0.3141159,0.1859482,0.0224124,0.097053,0.0443444,-0.0206772,1433,1,0,2005,-116.5802584,49.233292
0.0178255,0.0344513,0.3751503,0.2050158,0.0213929,0.0931564,0.0451544,-0.0084331,1220,1,0,2005,-116.5781024,49.2300581
0.0231292,0.040964,0.3031985,0.2277555,0.0256487,0.1217776,0.0527689,-0.0282358,1336,1,0,2005,-116.5748685,49.2316751
0.0168689,0.0322092,0.3807535,0.1884223,0.0181721,0.0845045,0.0363621,-0.0372226,1307,1,1,2005,-116.5799889,49.2305971
0.0189602,0.0374462,0.2837034,0.2104303,0.0261277,0.1174185,0.0547907,-0.057121,1470,1,1,2005,-116.5810669,49.2341005
0.014573,0.0262638,0.3709516,0.1607943,0.0186895,0.0737789,0.0346469,-0.0196761,1405,1,0,2005,-116.5786414,49.2330225
0.0193152,0.0358816,0.2091481,0.1669209,0.0337888,0.1091758,0.0537264,-0.160856,1261,1,0,2005,-116.5759465,49.2297886
0.0251038,0.0410976,0.3503007,0.2334029,0.0293031,0.1123021,0.0479212,-0.0010667,1236,1,0,2005,-116.575677,49.2289801
0.014858,0.0330665,0.3311697,0.1676373,0.0226432,0.0842274,0.0374178,-0.0550906,1289,1,1,2005,-116.5737905,49.2287106
0.0290975,0.049922,0.1688665,0.2297104,0.0504204,0.1633378,0.0995381,-0.0454142,1276,1,0,2005,-116.5764855,49.2308666
0.0257686,0.0411267,0.3125222,0.1972096,0.0327949,0.1032952,0.048089,-0.0462667,1284,1,1,2005,-116.5743295,49.2292496
0.0183634,0.0383797,0.2713287,0.1910604,0.0236363,0.1095077,0.0459152,-0.0181693,1280,1,1,2005,-116.5759465,49.2305971
0.0232835,0.0372852,0.2650666,0.1897299,0.0286846,0.1102225,0.057824,-0.042663,1329,1,1,2005,-116.5732515,49.2295191
0.017615,0.0370123,0.2591209,0.1941959,0.0258029,0.1142668,0.055243,-0.0112597,1470,1,1,2005,-116.5789109,49.23437
0.0159972,0.0315958,0.1780514,0.1590925,0.0272254,0.1110018,0.0571455,-0.1498452,1420,1,1,2005,-116.575677,49.2330225
0.0165492,0.0353699,0.2670652,0.1898396,0.0271669,0.1098128,0.0541397,-0.0461802,1488,1,0,2005,-116.5797194,49.2346395
0.0178766,0.0345311,0.3532067,0.225383,0.0240362,0.1077265,0.0416683,0.0254696,1401,1,0,2005,-116.5721735,49.2316751
0.0198327,0.0346516,0.346503,0.1784062,0.0207847,0.0865857,0.0438256,-0.0262901,1367,1,0,2005,-116.5737905,49.2314056
0.0196615,0.0303167,0.2865484,0.2122032,0.0314901,0.1176767,0.0610505,-0.0358971,1420,1,0,2005,-116.5713651,49.2314056
0.021027,0.0349277,0.3644855,0.1846492,0.024299,0.0860011,0.0413368,-0.0110119,1424,1,1,2005,-116.5700176,49.2289801
0.0236508,0.0456941,0.2432651,0.2083495,0.0325795,0.1268156,0.0714127,-0.0329613,1232,1,0,2005,-116.5775634,49.2303276
0.0153148,0.0327108,0.3711702,0.2020718,0.0223099,0.0926717,0.0417467,0.0108591,1470,1,0,2005,-116.5789109,49.2341005
0.0175528,0.0304862,0.4031637,0.1780996,0.0230877,0.0757548,0.0345984,0.0374666,1224,1,0,2005,-116.576216,49.2289801
0.016851,0.0371055,0.2996162,0.232328,0.0258891,0.1252052,0.0572154,-0.0626712,1416,1,0,2005,-116.576216,49.2335615
0.0196076,0.0343128,0.3233689,0.2044444,0.0236366,0.1045313,0.0438075,-0.0584541,1359,1,1,2005,-116.5737905,49.2311361
0.0189199,0.0325655,0.2813519,0.1743407,0.0253716,0.0977792,0.0454468,-0.04746,1512,1,0,2005,-116.5807974,49.2351785
0.021614,0.0373788,0.408765,0.2469269,0.0254794,0.1036311,0.0476325,0.0047162,1358,1,0,2005,-116.575138,49.2322141
0.0181264,0.034943,0.2825736,0.1905375,0.0246517,0.1065799,0.0544994,-0.0244363,1204,1,0,2005,-116.5772939,49.2295191
0.0169444,0.0348673,0.4104105,0.2160869,0.0193981,0.0903301,0.035879,-0.0408867,1325,1,0,2005,-116.5789109,49.2314056
0.0223859,0.0398224,0.1473642,0.1528918,0.0310682,0.1136178,0.0575392,-0.0180712,1056,0,0,2005,-116.7077293,49.2330225
0.018591,0.0317138,0.3383223,0.1513702,0.0253182,0.0748387,0.0352274,-0.0138659,1422,0,0,2005,-116.7683656,49.0928854
0.0255804,0.048974,0.4343067,0.2987379,0.0347107,0.1178228,0.0538643,0.0605745,1590,0,0,2005,-116.7330618,49.2198173
0.0293855,0.0543574,0.3633194,0.3961633,0.0411187,0.1850113,0.0724114,0.1919074,533,0,0,2005,-116.5948111,49.1214518
0.014118,0.026803,0.3708893,0.1452233,0.0176816,0.066644,0.0301446,-0.0100642,1974,0,1,2005,-116.7508485,49.2249377
0.0175879,0.0306941,0.2035059,0.1405094,0.0252272,0.0929908,0.0466314,-0.0023647,1864,0,1,2005,-116.7705216,49.2184698
0.0124699,0.0270755,0.2803004,0.1613997,0.0205113,0.0907282,0.0393078,-0.0447196,1675,0,0,2005,-116.6853613,49.0907294
0.0234859,0.0325581,0.1244391,0.1309826,0.0282599,0.1019915,0.0624072,0.0450129,1957,0,0,2005,-116.7764504,49.2074206
0.0266609,0.0479654,0.2186022,0.1381944,0.0468401,0.0886136,0.0465141,0.1022881,1883,0,1,2005,-116.7263245,49.1777762
0.0311326,0.0426135,-0.1421065,0.1077002,0.0383075,0.1433804,0.103077,-0.0799019,1974,0,1,2005,-116.7764504,49.2084985
0.0105681,0.0266027,0.2603292,0.1385909,0.021921,0.0813372,0.0429982,-0.0161729,1808,0,1,2005,-116.67539,49.1147144
0.0297075,0.0521475,0.3976893,0.2480025,0.04211,0.1068725,0.0480225,0.094802,530,0,0,2005,-116.6317319,49.1812796
0.0184593,0.0301878,0.5048305,0.2090351,0.0213324,0.0687837,0.02255,0.0245202,1731,0,0,2005,-116.7055734,49.1163314
0.0197997,0.0367547,0.2951687,0.2009064,0.0258439,0.1093334,0.0509117,-0.0203374,932,0,0,2005,-116.6770069,49.1966408
0.0180057,0.0307717,0.3872958,0.1712928,0.0229302,0.0756521,0.0346629,0.0349966,1413,0,0,2005,-116.7411467,49.1042041
0.0179996,0.0309723,0.2941155,0.1647408,0.0252772,0.089859,0.0491403,0.0599275,1844,0,0,2005,-116.7635147,49.185322
0.0188554,0.0386003,0.2113865,0.1814766,0.0327658,0.1181414,0.0606341,-0.0362398,1862,0,0,2005,-116.7098853,49.108516
0.0240346,0.0380108,0.5235746,0.2209554,0.025888,0.0690933,0.026521,0.0290745,1417,0,1,2005,-116.7764504,49.2262852
0.0209648,0.0347752,0.4268464,0.3070347,0.0279081,0.1233336,0.0428773,-0.0171696,548,0,0,2005,-116.6662272,49.2392209
0.0200711,0.0307244,0.4224197,0.1807219,0.0234018,0.073383,0.0306954,-0.0023534,601,0,0,2005,-116.6834748,49.2225123
0.0188813,0.0381837,0.3003682,0.1565036,0.0284065,0.084203,0.0466345,0.01563,1752,0,0,2005,-116.7737555,49.1702303
0.0177371,0.0371745,0.3846351,0.2012689,0.0254284,0.0894487,0.0377381,-0.0483428,623,0,1,2005,-116.6301149,49.1050126
0.0253461,0.044104,0.2372727,0.191827,0.0399271,0.1182534,0.0687749,0.0113095,832,0,0,2005,-116.6651492,49.187478
0.0118962,0.0281048,0.4127734,0.1591101,0.0176664,0.0661349,0.0252427,-0.0121486,1569,0,0,2005,-116.7600113,49.1233382
0.0385625,0.0673825,0.1656469,0.3367175,0.07071,0.2410175,0.131705,0.220636,531,0,1,2005,-116.6037044,49.1330401
0.0288393,0.057748,0.3988691,0.4265243,0.0391123,0.1832888,0.0729209,0.3969466,534,0,0,2005,-116.5781024,49.1327706
0.0259716,0.041585,0.2741625,0.1798434,0.0435916,0.1024493,0.0561571,0.0810525,531,0,1,2005,-116.6314624,49.1505572
0.0152724,0.0358598,0.2295944,0.1774396,0.0285503,0.1111752,0.0498562,-0.0889711,1272,0,0,2005,-116.6584118,49.1287281
0.016866,0.0294574,0.4949125,0.1828272,0.0195256,0.061772,0.025349,0.0189089,1053,0,1,2005,-116.6761985,49.1513657
0.0498264,0.0760014,0.0076969,0.2602752,0.0819342,0.2562992,0.1597924,0.1469762,1761,0,0,2005,-116.7166226,49.1799321
0.0424332,0.0675518,0.0875913,0.2852378,0.0735279,0.2392934,0.1261941,0.2877711,1519,0,0,2005,-116.7190481,49.1990662
0.0208683,0.028982,0.2063777,0.1307666,0.0252952,0.0860256,0.0464021,-0.0202378,2058,0,0,2005,-116.7834573,49.2006832
0.014725,0.0306548,0.3176274,0.1428133,0.0187096,0.0739601,0.0373829,-0.0045291,1757,0,0,2005,-116.7414161,49.1885559
0.0331292,0.0542441,0.0918474,0.2136376,0.0500043,0.1776947,0.0959428,0.0272533,732,0,0,2005,-116.6414337,49.1319621
0.02748,0.0584725,0.4054106,0.3842375,0.040295,0.16256,0.0649075,-0.0255959,532,0,0,2005,-116.6034349,49.1667269
0.0104014,0.0237201,0.3682612,0.1389257,0.0237481,0.0641433,0.0260278,0.0196552,1729,0,1,2005,-116.7654012,49.1303451
0.0146601,0.024561,0.4543048,0.1405615,0.0167949,0.0527425,0.022815,-4.65e-05,1743,0,0,2005,-116.697758,49.1163314
0.0154187,0.0260711,0.3124514,0.1389514,0.0194514,0.0727919,0.0356285,-0.049016,1245,0,0,2005,-116.6686526,49.1551386
0.022484,0.0465194,0.3030845,0.2716208,0.0326899,0.1452682,0.0609525,-0.0097171,805,0,0,2005,-116.6495185,49.1322316
0.013315,0.0293138,0.3186916,0.1386277,0.0192345,0.0716227,0.0358265,2.77e-05,1835,0,0,2005,-116.7379127,49.1855915
0.0153979,0.0371392,0.4962373,0.2247547,0.0233318,0.0756719,0.031929,-0.0093925,1046,0,0,2005,-116.6648797,49.1788541
0.0171563,0.032002,0.2516035,0.1500756,0.0249168,0.0897377,0.0483038,-0.0154598,1765,0,1,2005,-116.7341398,49.2020307
0.0262331,0.039855,0.1256591,0.156055,0.0371993,0.1212136,0.0659849,-0.021281,778,0,0,2005,-116.6705391,49.2095765
0.0326225,0.057455,0.2703498,0.2762725,0.047665,0.1586825,0.0837175,0.1066722,534,0,0,2005,-116.6072078,49.1265722
0.0372474,0.0606393,0.2322944,0.2792374,0.0517324,0.1739618,0.0802899,0.0577625,533,0,0,2005,-116.6074773,49.1257637
0.0310104,0.0424243,0.3125544,0.1927032,0.0334557,0.1009276,0.0436425,-0.0857206,786,0,0,2005,-116.7408772,49.1416639
0.020715,0.025995,0.4882192,0.016975,0.016095,0.0058375,0.00559,-0.1751024,531,0,0,2005,-116.6368522,49.2400294
0.02781,0.03606,0.2926288,0.0243862,0.0252525,0.013345,0.0126575,-0.5407514,531,0,0,2005,-116.6274199,49.2284411
0.0335088,0.0483106,0.4148522,0.2641039,0.0413293,0.1092268,0.0481396,0.0882528,534,0,0,2005,-116.6163707,49.1907119
0.0410874,0.0660615,0.3249857,0.3222632,0.0663913,0.164177,0.0839756,0.3768274,531,0,0,2005,-116.5681311,49.1632234
0.0247016,0.04166,0.320767,0.2131483,0.031852,0.1096161,0.0505051,0.0315947,1423,0,0,2005,-116.7821098,49.2265547
0.0153269,0.0356085,0.2823831,0.1470474,0.0207519,0.0822872,0.040557,-0.0163012,1818,0,0,2005,-116.7486925,49.1882864
0.0163589,0.0325778,0.2647233,0.1520947,0.0253194,0.0884238,0.0414003,-0.0199757,1638,0,0,2005,-116.6807799,49.1772372
0.0489773,0.1078873,0.4488305,0.4176199,0.0863469,0.1588725,0.0651476,0.3135622,530,0,0,2005,-116.5942721,49.1936763
0.0531286,0.076299,0.0710785,0.32061,0.0854434,0.2780576,0.161517,0.1691006,531,0,1,2005,-116.5786414,49.1451673
0.0256375,0.03342,0.5684701,0.0210175,0.01582,0.0057825,0.001795,0.0789369,533,0,0,2005,-116.671617,49.2208953
0.0346366,0.0592154,0.2288588,0.2966429,0.0531759,0.1861512,0.10127,-0.0498715,538,0,0,2005,-116.6344268,49.2047256
0.0312971,0.0639334,0.3218003,0.397553,0.0418935,0.2039797,0.0876742,0.2931463,535,0,0,2005,-116.6034349,49.1079771
0.0174778,0.0364091,0.2384662,0.1712813,0.0308856,0.105321,0.056678,0.0166605,1762,0,0,2005,-116.7624367,49.1052821
0.0215722,0.0396072,0.1485101,0.1754077,0.0388671,0.1300449,0.078353,0.0004188,1894,0,0,2005,-116.7689046,49.1209128
0.0241529,0.0438889,0.206582,0.2183284,0.038909,0.1435672,0.0731838,-0.0609776,1049,0,0,2005,-116.6627237,49.1540606
0.0205333,0.0305174,0.3440827,0.0970535,0.0215849,0.0473625,0.022109,-0.0267087,534,0,1,2005,-116.5875347,49.1971798
0.0196795,0.0386898,0.1155842,0.1486375,0.027952,0.1178372,0.0696479,-0.0257538,1268,0,0,2005,-116.7190481,49.2440718
0.0251184,0.0425359,0.2403838,0.1339083,0.0404462,0.082006,0.0441274,-0.0245194,532,0,1,2005,-116.6004705,49.2130799
0.0332871,0.0561798,0.0661039,0.169429,0.0590998,0.1484181,0.0954074,0.0878245,1731,0,0,2005,-116.7147362,49.1855915
0.0374875,0.0612328,0.3913313,0.2910896,0.0493436,0.1273436,0.0752823,0.0423806,1582,0,0,2005,-116.7344093,49.2182003
0.0251932,0.040473,0.2573501,0.1839764,0.0366908,0.1086651,0.0567762,-0.0077925,609,0,0,2005,-116.6883257,49.2270937
0.0175164,0.0305852,0.3483668,0.1569013,0.0204684,0.0758266,0.0338877,-0.013187,1754,0,0,2005,-116.7400687,49.1885559
0.02209,0.0301337,0.6924279,0.0311375,0.0208113,0.0056588,-0.00178,-0.079241,531,0,0,2005,-116.622569,49.1737337
0.0195575,0.0330929,0.4323609,0.1800343,0.0303988,0.0713469,0.0311346,0.0821534,1040,0,1,2005,-116.5700176,49.2063426
0.0209614,0.035789,0.3249728,0.1492247,0.0276215,0.0760248,0.0436689,0.0236311,1498,0,1,2005,-116.7521959,49.1567556
0.0133812,0.0284156,0.3996789,0.1926561,0.0244666,0.08263,0.0345182,-0.0051643,1804,0,1,2005,-116.7583943,49.110672
0.040992,0.0608663,-0.092157,0.1888005,0.0640883,0.2271316,0.1547823,0.05313,2154,0,1,2005,-116.7788759,49.1936763
0.019777,0.0301366,0.3088252,0.1508952,0.0238586,0.0796859,0.0377017,0.0484565,1812,0,0,2005,-116.7672876,49.1828966
0.0194367,0.0258339,0.5493684,0.0500956,0.0222994,0.0145702,0.0088008,0.4370662,531,0,0,2005,-116.6317319,49.1529827
0.0202752,0.0325003,0.21019,0.1627414,0.0240127,0.1062104,0.0576001,0.0135681,1869,0,0,2005,-116.7403382,49.2025697
0.0242405,0.0422553,0.2196681,0.2190389,0.0363811,0.140139,0.0670874,0.0140658,1034,0,1,2005,-116.6996445,49.1448978
0.046062,0.0822665,0.0649155,0.3416834,0.0780078,0.3000265,0.1577143,-0.0406093,532,0,0,2005,-116.6309234,49.2012222
0.0131586,0.0321291,0.4430183,0.1980858,0.0220694,0.0764579,0.0272545,-0.0065326,1660,0,0,2005,-116.6805104,49.0963888
0.0307895,0.0502248,0.282485,0.268775,0.0379219,0.1503722,0.0729245,0.0003469,683,0,0,2005,-116.6031654,49.2279021
0.0149786,0.0260769,0.4149918,0.1628957,0.0187067,0.0673469,0.0256885,-0.0321988,1498,0,0,2005,-116.7400687,49.0980058
0.0193098,0.0327378,0.322855,0.1530839,0.0227283,0.0783608,0.0359313,0.0006796,1436,0,0,2005,-116.6934461,49.2047256
0.0327785,0.0611965,0.4098294,0.3955174,0.0437005,0.1655681,0.0659856,0.0941248,534,0,0,2005,-116.6239165,49.1354655
0.0344381,0.0453307,0.0394591,0.1768088,0.0396656,0.1633851,0.0959204,-0.0640132,1391,0,0,2005,-116.746267,49.2435328
0.0441725,0.081105,0.2041061,0.394715,0.07467,0.2609,0.12494,0.1313271,534,0,0,2005,-116.5732515,49.1265722
0.0175722,0.0312042,0.4956654,0.2094591,0.0205576,0.0706291,0.0254907,0.025478,865,0,1,2005,-116.6527524,49.1648404
0.023619,0.0418157,0.317036,0.2446057,0.0301385,0.126843,0.0624473,0.0124094,914,0,0,2005,-116.5942721,49.2235902
0.023114,0.040579,0.2861716,0.2353448,0.0290661,0.130617,0.0550367,-0.1372738,748,0,1,2005,-116.7133887,49.1408554
0.0286992,0.0552949,0.3141302,0.3255173,0.0446395,0.1698937,0.0832696,0.0753753,1639,0,0,2005,-116.7012615,49.15972
0.0195858,0.0428426,0.3504089,0.2323399,0.0315401,0.1117631,0.0590596,0.0878298,1898,0,0,2005,-116.7365652,49.1157924
0.0433002,0.0770099,0.2392125,0.3384381,0.0679134,0.2077767,0.1214221,0.0635058,530,0,0,2005,-116.6063994,49.1386994
0.0234193,0.0370912,0.1998312,0.1684286,0.0302046,0.1123252,0.0529776,-0.032431,791,0,0,2005,-116.6910207,49.1430114
0.0191155,0.0299553,0.3303763,0.1834988,0.0231608,0.0923612,0.0386793,-0.0458915,754,0,0,2005,-116.6788934,49.1448978
0.0172865,0.0390067,0.3344652,0.2011664,0.025018,0.1003273,0.0469912,0.0132136,1270,0,0,2005,-116.6559864,49.0955803
0.0208982,0.0388188,0.159082,0.1642758,0.0367316,0.1191827,0.0654053,-0.0001936,1393,0,0,2005,-116.7214735,49.2438023
0.0142548,0.0339835,0.4514571,0.2471681,0.0180714,0.0934112,0.0366347,-0.0337001,1589,0,1,2005,-116.6961411,49.0934244
0.0294723,0.0569425,0.4095708,0.4458007,0.034949,0.1867332,0.0735169,0.0194224,534,0,0,2005,-116.5686701,49.1187568
0.0293184,0.0604485,0.38266,0.4300494,0.0345425,0.1920116,0.0726762,0.1944741,534,0,0,2005,-116.6034349,49.1149839
0.0309688,0.0571518,0.4275293,0.4514669,0.0418441,0.1810482,0.0767714,0.0825175,537,0,0,2005,-116.6349658,49.1338485
0.0266344,0.0452922,0.4102482,0.2414761,0.0401421,0.1009829,0.044528,0.0324734,538,0,0,2005,-116.6139452,49.1327706
0.0382849,0.0656212,0.3355567,0.3249574,0.0562905,0.1616672,0.079808,-0.1647089,532,0,1,2005,-116.6020874,49.1791236
0.0209247,0.0342241,0.3851115,0.1804898,0.0246893,0.0801243,0.0329488,-0.0305996,977,0,0,2005,-116.6034349,49.2416464
0.018966,0.0352144,0.2459829,0.1708686,0.0299579,0.1034026,0.0538477,-0.003187,1921,0,0,2005,-116.6818578,49.1152534
0.0184611,0.0311422,0.3939638,0.1921868,0.0230987,0.0835546,0.0359261,-0.0154149,1568,0,0,2005,-116.7610893,49.0969278
0.0144706,0.0311571,0.3621816,0.1844994,0.0237324,0.0863887,0.0357943,0.050462,1760,0,1,2005,-116.7379127,49.1179484
0.0146724,0.0278144,0.3072632,0.1348838,0.0217215,0.0714768,0.0344045,-0.0300664,1798,0,1,2005,-116.7144667,49.1920594
0.0174953,0.0307784,0.2642003,0.126842,0.0223375,0.0738256,0.0264306,-0.0401383,1572,0,1,2005,-116.772408,49.1303451
0.0317816,0.0499836,0.1351023,0.1818504,0.0462193,0.138562,0.0666984,-0.0210384,532,0,1,2005,-116.6298454,49.209846
0.0224005,0.0385689,0.224521,0.1897924,0.0301728,0.120194,0.0636908,-0.055025,832,0,0,2005,-116.7044954,49.235987
0.0278788,0.0328425,0.2828229,0.0257888,0.0243862,0.0144175,0.01461,-0.372132,531,0,0,2005,-116.647632,49.2341005
0.0379288,0.0739019,0.205726,0.3537407,0.0581315,0.2330273,0.1189166,0.1002346,531,0,1,2005,-116.6107113,49.1403164
0.0407407,0.0628271,0.2594915,0.3127209,0.0538631,0.1838619,0.0970961,0.0811482,530,0,0,2005,-116.5988535,49.1289976
0.018482,0.0343462,0.3287551,0.2065773,0.026287,0.1043563,0.0507512,-0.0602192,1533,0,0,2005,-116.7109633,49.1025872
0.0212925,0.028415,0.6176298,0.01725,0.01901,0.0040775,0.0022075,-0.0889645,531,0,0,2005,-116.6279589,49.237065
0.03223,0.0575402,0.4753278,0.4975499,0.0369537,0.1769441,0.0684726,0.0428867,542,0,0,2005,-116.6468235,49.1885559
0.0353686,0.055751,0.1258471,0.1575668,0.0554966,0.1223412,0.0715156,-0.0500236,534,0,0,2005,-116.6239165,49.1209128
0.0291628,0.0446171,0.2038393,0.1699968,0.0433827,0.1124276,0.0562039,0.13232,532,0,1,2005,-116.5999315,49.2106545
0.0223556,0.0396553,0.3200819,0.2408395,0.0336175,0.1240462,0.0672887,0.0569682,1877,0,0,2005,-116.7540824,49.110133
0.0201119,0.0269571,0.2241589,0.138077,0.0267139,0.0875098,0.0472958,0.0574237,2108,0,0,2005,-116.7586638,49.2041866
0.0458735,0.0911774,0.4946609,0.5108731,0.0595993,0.1727242,0.0644912,0.4547485,532,0,1,2005,-116.5910382,49.1969103
0.1404964,0.1867111,-0.11972,0.2653297,0.2117047,0.3375005,0.3104803,-0.1059337,532,0,0,2005,-116.576216,49.1532521
0.0356687,0.0731829,0.1916654,0.2625553,0.0519038,0.1780974,0.0780741,0.0578716,530,0,0,2005,-116.5899602,49.1653794
0.0278464,0.0536522,0.3237712,0.2573477,0.0402615,0.1314622,0.0674551,0.0162931,1389,0,0,2005,-116.7160837,49.2146969
0.076392,0.1158938,0.0979809,0.2775921,0.1109852,0.2280489,0.1669714,0.0664496,588,0,0,2005,-116.5886127,49.2055341
0.0206269,0.0290181,0.3157951,0.1611875,0.0208229,0.0838164,0.0411342,-0.0255366,779,0,0,2005,-116.7071903,49.1416639
0.0367863,0.0694761,0.2358854,0.2900012,0.0583476,0.1792999,0.0863476,-0.0578497,532,0,0,2005,-116.5843008,49.1861305
0.0309988,0.0513395,0.0787381,0.1960325,0.0468296,0.1674154,0.0949423,0.0431653,682,0,0,2005,-116.6395472,49.1292671
0.0199445,0.0372806,0.3630682,0.191615,0.0234702,0.0895375,0.0352319,-0.0207917,1315,0,0,2005,-116.5886127,49.23437
0.0210725,0.025005,0.4913681,0.0172775,0.0173325,0.0058925,0.006085,-0.1396877,531,0,1,2005,-116.6209521,49.2392209
0.1393197,0.1881887,-0.0993977,0.275741,0.2140184,0.336607,0.3138974,-0.1300938,532,0,0,2005,-116.5786414,49.1510962
0.0165274,0.0315991,0.4044633,0.1780001,0.0234442,0.0754777,0.031554,-0.0154014,1254,0,1,2005,-116.7476145,49.135735
0.0479551,0.0804135,0.2375796,0.2846725,0.0716426,0.1753747,0.1088939,0.0686598,1656,0,0,2005,-116.7503095,49.1672659
0.0236213,0.0385107,0.3256295,0.2075016,0.0303717,0.1055597,0.0454729,-0.0626148,1085,0,1,2005,-116.6605678,49.1015092
