"year","epoch","start","sensor","index","n_plots","r_m2","r_pc","abs_m2","abs_pc"
2003,5,"2003-07-04","LT05","NDVI",28,0.0909109787500267,-0.0421615307758351,0.0909109787500267,0.0421615307758351
2003,4,"2003-06-18","LT05","NDVI",25,0.089000612052161,-0.0825673442422739,0.089000612052161,0.0825673442422739
2005,8,"2005-08-21","LT05","NDVI",28,-0.0872281802676067,-0.0248380420328288,0.0872281802676067,0.0248380420328288
2005,7,"2005-08-05","LT05","TCW",28,0.0872280952167383,-0.0926112529932398,0.0872280952167383,0.0926112529932398
2006,8,"2006-08-21","LT05","RGI",26,-0.0860585287685409,0.115829631996265,0.0860585287685409,0.115829631996265
2003,3,"2003-06-02","LT05","TCW",20,0.0833239824368128,-0.0284454567249103,0.0833239824368128,0.0284454567249103
2011,6,"2011-07-20","LT05","NBR",21,0.0829332960352098,-0.143961714987451,0.0829332960352098,0.143961714987451
2009,2,"2009-05-17","LT05","NDVI",28,-0.0820989633029555,0.056291720734745,0.0820989633029555,0.056291720734745
2020,7,"2020-08-04","LC08","NBR",28,-0.0793128568259395,0.158781619751975,0.0793128568259395,0.158781619751975
2006,4,"2006-06-18","LT05","NDMI",28,0.0778161124200924,-0.0731756917626111,0.0778161124200924,0.0731756917626111
2006,4,"2006-06-18","LT05","MSI",28,-0.0778161124200924,0.0731756917626111,0.0778161124200924,0.0731756917626111
2003,6,"2003-07-20","LT05","NDVI",22,0.076763051171459,-0.00616418383863245,0.076763051171459,0.00616418383863245
2003,4,"2003-06-18","LT05","TCW",25,-0.0759581040456935,0.0976110593475792,0.0759581040456935,0.0976110593475792
2011,6,"2011-07-20","LT05","RGI",21,-0.0756695266955575,0.119144259032954,0.0756695266955575,0.119144259032954
2003,3,"2003-06-02","LT05","NBR",20,0.0732849236054429,-0.0520016694945538,0.0732849236054429,0.0520016694945538
2003,6,"2003-07-20","LT05","NBR",22,0.07288094111894,-0.0113115489014531,0.07288094111894,0.0113115489014531
2011,7,"2011-08-05","LT05","RGI",28,0.0691581164372569,0.0628522384053985,0.0691581164372569,0.0628522384053985
2007,9,"2007-09-06","LT05","RGI",28,-0.0675260703476251,0.194811490069978,0.0675260703476251,0.194811490069978
2014,1,"2014-05-01","LC08","NBR",20,-0.0664344947035457,0.0869797704580501,0.0664344947035457,0.0869797704580501
2003,7,"2003-08-05","LT05","TCW",28,0.0655124844937562,-0.0533547379813423,0.0655124844937562,0.0533547379813423
2007,6,"2007-07-20","LT05","RGI",28,-0.0615933495409921,0.0904218021406592,0.0615933495409921,0.0904218021406592
2006,2,"2006-05-17","LT05","NDVI",24,0.060995868019218,-0.191028085280245,0.060995868019218,0.191028085280245
2003,4,"2003-06-18","LT05","NDMI",25,-0.0591851114381548,0.065428881796675,0.0591851114381548,0.065428881796675
2003,4,"2003-06-18","LT05","MSI",25,0.0591851114381548,-0.065428881796675,0.0591851114381548,0.065428881796675
2011,5,"2011-07-04","LT05","NBR",20,0.0548161777148501,-0.12266024055797,0.0548161777148501,0.12266024055797
2005,10,"2005-09-22","LT05","TCW",28,0.0543909215619622,-0.00976495366504279,0.0543909215619622,0.00976495366504279
2003,5,"2003-07-04","LT05","RGI",28,-0.0536883529416391,0.0117951136794407,0.0536883529416391,0.0117951136794407
2011,8,"2011-08-21","LT05","RGI",28,-0.0513214028677382,0.0294432579962049,0.0513214028677382,0.0294432579962049
2011,5,"2011-07-04","LT05","NDVI",20,-0.0496934735967762,-0.0328681818576442,0.0496934735967762,0.0328681818576442
2003,5,"2003-07-04","LT05","NDMI",28,-0.0481276160243583,0.0416535457473485,0.0481276160243583,0.0416535457473485
2003,5,"2003-07-04","LT05","MSI",28,0.0481276160243583,-0.0416535457473485,0.0481276160243583,0.0416535457473485
2003,7,"2003-08-05","LT05","NBR",28,0.0475742101844559,-0.0654045339663776,0.0475742101844559,0.0654045339663776
2003,8,"2003-08-21","LT05","RGI",28,-0.047020754477786,-0.0377967298111015,0.047020754477786,0.0377967298111015
2005,7,"2005-08-05","LT05","NDVI",28,0.0446403087831831,-0.021963439356056,0.0446403087831831,0.021963439356056
2005,8,"2005-08-21","LT05","TCW",28,0.0444069164449217,-0.0264815301073481,0.0444069164449217,0.0264815301073481
2020,6,"2020-07-19","LC08","RGI",28,-0.043964016561409,-0.0150146240094217,0.043964016561409,0.0150146240094217
2020,10,"2020-09-21","LC08","NDMI",28,-0.0424982763578802,0.0580989196720864,0.0424982763578802,0.0580989196720864
2020,10,"2020-09-21","LC08","MSI",28,0.0424982763578802,-0.0580989196720864,0.0424982763578802,0.0580989196720864
2003,8,"2003-08-21","LT05","NDVI",28,0.0395288287049436,0.0123740773395847,0.0395288287049436,0.0123740773395847
2005,5,"2005-07-04","LT05","TCW",28,-0.0387665900197251,0.0360629504546999,0.0387665900197251,0.0360629504546999
2020,8,"2020-08-20","LC08","NBR",28,-0.0382381987615947,0.117808757284094,0.0382381987615947,0.117808757284094
2011,7,"2011-08-05","LT05","NDVI",28,0.030032287494511,-0.109347952544517,0.030032287494511,0.109347952544517
2020,6,"2020-07-19","LC08","NBR",28,-0.0289733617965828,0.138507576905613,0.0289733617965828,0.138507576905613
2011,6,"2011-07-20","LT05","NDMI",21,0.0252877980310199,-0.0706557477703447,0.0252877980310199,0.0706557477703447
2011,6,"2011-07-20","LT05","MSI",21,-0.0252877980310199,0.0706557477703447,0.0252877980310199,0.0706557477703447
2014,1,"2014-05-01","LC08","RGI",20,0.0207239674782094,0.0248223929365721,0.0207239674782094,0.0248223929365721
2005,8,"2005-08-21","LT05","NBR",28,0.0196289356762077,0.0172817317618386,0.0196289356762077,0.0172817317618386
2003,7,"2003-08-05","LT05","NDVI",28,-0.0182566035932813,-0.0394877213407877,0.0182566035932813,0.0394877213407877
2007,1,"2007-05-01","LT05","NBR",28,-0.016603703782968,0.0679045319971658,0.016603703782968,0.0679045319971658
2006,6,"2006-07-20","LT05","RGI",28,-0.0161019871190386,-0.000761077909879613,0.0161019871190386,0.000761077909879613
2008,7,"2008-08-04","LT05","RGI",28,0.015184816251632,-0.00935950015387093,0.015184816251632,0.00935950015387093
2006,4,"2006-06-18","LT05","TCW",28,-0.0138020734831549,0.0387158815105342,0.0138020734831549,0.0387158815105342
2003,6,"2003-07-20","LT05","NDMI",22,0.0132803740190559,0.0682518559092003,0.0132803740190559,0.0682518559092003
2003,6,"2003-07-20","LT05","MSI",22,-0.0132803740190559,-0.0682518559092003,0.0132803740190559,0.0682518559092003
2020,7,"2020-08-04","LC08","RGI",28,-0.010294995376906,-0.0263462945845816,0.010294995376906,0.0263462945845816
2007,1,"2007-05-01","LT05","NDMI",28,0.00939913296818056,0.0382752412688634,0.00939913296818056,0.0382752412688634
2007,1,"2007-05-01","LT05","MSI",28,-0.00939913296818056,-0.0382752412688634,0.00939913296818056,0.0382752412688634
2020,10,"2020-09-21","LC08","NBR",28,0.00710889699988538,0.0474445236875609,0.00710889699988538,0.0474445236875609
2005,10,"2005-09-22","LT05","NDMI",28,0.00671567716399786,0.00418520862558316,0.00671567716399786,0.00418520862558316
2005,10,"2005-09-22","LT05","MSI",28,-0.00671567716399786,-0.00418520862558316,0.00671567716399786,0.00418520862558316
2003,7,"2003-08-05","LT05","RGI",28,-0.00665318107993687,-0.0487938985291695,0.00665318107993687,0.0487938985291695
2005,5,"2005-07-04","LT05","RGI",28,-0.00181542143464007,-0.0132050252308935,0.00181542143464007,0.0132050252308935
2005,8,"2005-08-21","LT05","RGI",28,-0.000733091097517553,0.0915441929162959,0.000733091097517553,0.0915441929162959
